"","concept_id","concept_name","domain_id","vocabulary_id"
"328",4161543,"pT4b: Tumor invades prevertebral fascia or encases carotid artery or mediastinal vessels (thyroid)","Condition","SNOMED"
"329",4163999,"pT4b: Extrathyroidal anaplastic carcinoma - surgically unresectable (anaplastic carcinoma) (thyroid)","Condition","SNOMED"
"330",4161566,"pT4a: Intrathyroidal anaplastic carcinoma - surgically resectable (anaplastic carcinoma) (thyroid)","Condition","SNOMED"
"331",4164606,"pT4a: Tumor of any size extending beyond the thyroid capsule to invade subcutaneous soft tissues, larynx, trachea, esophagus, or recurrent laryngeal nerve (thyroid)","Condition","SNOMED"
"332",4164165,"pN1b: Metastasis to unilateral, bilateral, or contralateral cervical or superior mediastinal lymph nodes (thyroid)","Condition","SNOMED"
"333",4299810,"Calcifying panniculitis due to hyperparathyroidism","Condition","SNOMED"
"334",4296487,"Calcifying panniculitis due to hyperparathyroidism in renal disease","Condition","SNOMED"
"335",4307263,"Hurthle cell carcinoma of thyroid","Condition","SNOMED"
"336",4312667,"Thyroid cancer metastatic to bone","Condition","SNOMED"
"337",4176932,"Subclinical hyperthyroidism","Condition","SNOMED"
"338",40483308,"Calcifying cyst of thyroid","Condition","SNOMED"
"339",40488900,"Carcinoma of thyroid","Condition","SNOMED"
"340",4167513,"Sprain of thyroid cartilage","Condition","SNOMED"
"341",4183422,"Subclinical hypothyroidism","Condition","SNOMED"
"342",442285,"Open wound of thyroid gland with complication","Condition","SNOMED"
"343",4209865,"Cervical thyroid remnant","Condition","SNOMED"
"344",442300,"Thyroid disease in mother complicating pregnancy, childbirth AND/OR puerperium","Condition","SNOMED"
"345",46270966,"Diffuse sclerosing papillary thyroid carcinoma","Condition","SNOMED"
"346",37396743,"Familial papillary thyroid carcinoma with renal papillary neoplasia syndrome","Condition","SNOMED"
"347",36713418,"Papillary thyroid carcinoma with renal papillary neoplasia","Condition","SNOMED"
"348",36713528,"Cataract due to idiopathic hypoparathyroidism","Condition","SNOMED"
"349",36713529,"Cataract due to pseudohypoparathyroidism","Condition","SNOMED"
"350",36717199,"Obesity, colitis, hypothyroidism, cardiac hypertrophy, developmental delay syndrome","Condition","SNOMED"
"351",37110332,"Primary poorly differentiated carcinoma of thyroid gland","Condition","SNOMED"
"352",37110333,"Primary undifferentiated carcinoma of thyroid gland","Condition","SNOMED"
"353",36676291,"Primary differentiated carcinoma of thyroid gland","Condition","SNOMED"
"354",37206370,"Familial nonmedullary thyroid carcinoma","Condition","SNOMED"
"355",4197642,"Intrathyroidal calcification AND goiter syndrome","Condition","SNOMED"
"356",4213595,"Congenital anomaly of thyroid cartilage","Condition","SNOMED"
"357",139196,"Open wound of thyroid gland without complication","Condition","SNOMED"
"358",4338540,"Focal thyroiditis","Condition","SNOMED"
"359",4228189,"Closed fracture of thyroid cartilage","Condition","SNOMED"
"360",4068136,"Brown tumor of hyperparathyroidism","Condition","SNOMED"
"361",4111012,"Parathyroid hormone-related peptide-secreting tumor","Condition","SNOMED"
"362",4201622,"Metastasis from malignant tumor of thyroid","Condition","SNOMED"
"363",4240928,"T1: Tumor size < 1 cm, limited to thyroid","Condition","SNOMED"
"364",4240929,"T2: Tumor > 1 cm but < 4 cm, limited to thyroid","Condition","SNOMED"
"365",4240930,"T3: Thyroid tumor > 4 cm, limited to thyroid","Condition","SNOMED"
"366",4220782,"pT3: Tumor more than 4 cm in greatest dimension limited to the thyroid or any tumor with minimal extrathyroid extension (e.g., extension to sternothyroid muscle or perithyroid soft tissues) (thyroid)","Condition","SNOMED"
"367",4164320,"pT1: Tumor 2 cm or less in greatest dimension limited to the thyroid (thyroid)","Condition","SNOMED"
"368",4164463,"pT2: Tumor more than 2 cm but not more than 4 cm in greatest dimension limited to the thyroid (thyroid)","Condition","SNOMED"
"369",45765441,"Hyperparathyroidism-jaw tumor syndrome","Condition","SNOMED"
"370",439745,"Primary malignant neoplasm of salivary gland duct","Condition","SNOMED"
"371",37018947,"Primary squamous cell carcinoma of palatine tonsil","Condition","SNOMED"
"372",761907,"Primary adenocarcinoma of nasopharynx","Condition","SNOMED"
"373",4093651,"Malignant tumor of frenum linguae","Condition","SNOMED"
"374",4094716,"Malignant tumor of upper buccal sulcus","Condition","SNOMED"
"375",4090227,"Malignant tumor of lower buccal sulcus","Condition","SNOMED"
"376",4090228,"Malignant tumor of upper labial sulcus","Condition","SNOMED"
"377",4090229,"Malignant tumor of lower labial sulcus","Condition","SNOMED"
"378",4091931,"Malignant neoplasm of anterior epiglottis","Condition","SNOMED"
"379",4089647,"Malignant tumor of adenoid","Condition","SNOMED"
"380",4092057,"Malignant tumor of pharyngeal recess","Condition","SNOMED"
"381",4089652,"Malignant tumor aryepiglottic fold - hypopharyngeal aspect","Condition","SNOMED"
"382",4089655,"Malignant tumor of Waldeyer's ring","Condition","SNOMED"
"383",4089860,"Malignant melanoma of lip","Condition","SNOMED"
"384",437226,"Malignant neoplasm of nasopharyngeal wall","Condition","SNOMED"
"385",4084147,"Metastatic malignant neoplasm to nasopharynx","Condition","SNOMED"
"386",37018880,"Primary squamous cell carcinoma of vermilion border of lip","Condition","SNOMED"
"387",4112451,"Carcinoma of vermilion border of upper lip","Condition","SNOMED"
"388",4110417,"Carcinoma of vermilion border of lower lip","Condition","SNOMED"
"389",4111645,"Carcinoma of frenum of lip","Condition","SNOMED"
"390",4112453,"Carcinoma of frenum of upper lip","Condition","SNOMED"
"391",4112455,"Carcinoma of frenum of lower lip","Condition","SNOMED"
"392",4112456,"Carcinoma of commissure of lip","Condition","SNOMED"
"393",4112580,"Carcinoma of frenum linguae","Condition","SNOMED"
"394",4112581,"Carcinoma of lingual tonsil","Condition","SNOMED"
"395",4111653,"Carcinoma of upper gum","Condition","SNOMED"
"396",4110422,"Carcinoma of lower gum","Condition","SNOMED"
"397",4111654,"Carcinoma of anterior part of floor of mouth","Condition","SNOMED"
"398",4110424,"Carcinoma of lateral part of floor of mouth","Condition","SNOMED"
"399",4115130,"Carcinoma of soft palate","Condition","SNOMED"
"400",4110425,"Carcinoma of uvula","Condition","SNOMED"
"401",4111776,"Squamous cell carcinoma of buccal mucosa","Condition","SNOMED"
"402",4111777,"Carcinoma of upper buccal sulcus","Condition","SNOMED"
"403",4110428,"Carcinoma of lower buccal sulcus","Condition","SNOMED"
"404",4110430,"Carcinoma of upper labial sulcus","Condition","SNOMED"
"405",4115135,"Carcinoma of lower labial sulcus","Condition","SNOMED"
"406",4111783,"Carcinoma of retromolar area","Condition","SNOMED"
"407",4115137,"Malignant tumor of anterior pillar of fauces","Condition","SNOMED"
"408",4115138,"Carcinoma of parotid gland","Condition","SNOMED"
"409",4110432,"Carcinoma of submandibular gland","Condition","SNOMED"
"410",4112585,"Carcinoma of sublingual gland","Condition","SNOMED"
"411",4113107,"Carcinoma of lip, oral cavity and pharynx","Condition","SNOMED"
"412",4113108,"Squamous cell carcinoma of lip","Condition","SNOMED"
"413",4116235,"Malignant tumor of salivary gland","Condition","SNOMED"
"414",4153887,"Carcinoma of lip","Condition","SNOMED"
"415",4149844,"Tongue carcinoma","Condition","SNOMED"
"416",4158473,"Carcinoma of base of tongue","Condition","SNOMED"
"417",4158909,"Tonsil carcinoma","Condition","SNOMED"
"418",4173799,"Carcinoma ventral surface of tongue","Condition","SNOMED"
"419",4173800,"Carcinoma anterior 2/3 tongue ventrum","Condition","SNOMED"
"420",4170450,"Carcinoma of anterior two-thirds of tongue - dorsal surface","Condition","SNOMED"
"421",4173801,"Carcinoma of midline of tongue","Condition","SNOMED"
"422",4168069,"Carcinoma of tongue base - dorsal surface","Condition","SNOMED"
"423",4174593,"Squamous cell carcinoma of tongue","Condition","SNOMED"
"424",4174910,"Squamous cell carcinoma of gum","Condition","SNOMED"
"425",4081190,"Squamous cell carcinoma of floor of mouth","Condition","SNOMED"
"426",4174595,"Squamous cell carcinoma of palate","Condition","SNOMED"
"427",4115027,"Squamous cell carcinoma of skin of upper lip","Condition","SNOMED"
"428",4109067,"Squamous cell carcinoma of skin of lower lip","Condition","SNOMED"
"429",4145095,"Squamous cell carcinoma of mouth","Condition","SNOMED"
"430",4201476,"Local recurrence of malignant tumor of buccal cavity","Condition","SNOMED"
"431",22557,"Malignant tumor of submandibular gland","Condition","SNOMED"
"432",4180785,"Malignant tumor of sublingual gland","Condition","SNOMED"
"433",4180786,"Malignant tumor of buccal mucosa","Condition","SNOMED"
"434",4181337,"Malignant tumor of uvula","Condition","SNOMED"
"435",4178965,"Malignant tumor of retromolar area","Condition","SNOMED"
"436",4177102,"Malignant tumor of vallecula","Condition","SNOMED"
"437",4180909,"Malignant tumor of minor salivary gland","Condition","SNOMED"
"438",134579,"Primary malignant neoplasm of buccal mucosa","Condition","SNOMED"
"439",4162861,"Primary malignant neoplasm of minor salivary gland","Condition","SNOMED"
"440",439404,"Primary malignant neoplasm of oral cavity","Condition","SNOMED"
"441",4222105,"Basal cell carcinoma of upper lip","Condition","SNOMED"
"442",4222267,"Basal cell carcinoma of lower lip","Condition","SNOMED"
"443",4298740,"Basal cell carcinoma of skin of lip","Condition","SNOMED"
"444",4300554,"Verrucous carcinoma of oral cavity","Condition","SNOMED"
"445",4297188,"Malignant melanoma of oral cavity","Condition","SNOMED"
"446",4297349,"Metastasis involving oral cavity","Condition","SNOMED"
"447",4256777,"Squamous cell carcinoma of pharynx","Condition","SNOMED"
"448",4169288,"Squamous cell carcinoma of mucous membrane of lower lip","Condition","SNOMED"
"449",4302482,"Squamous cell carcinoma of mucous membrane of upper lip","Condition","SNOMED"
"450",4169627,"Squamous cell carcinoma of oral mucous membrane","Condition","SNOMED"
"451",4306501,"Undifferentiated carcinoma of nasopharynx","Condition","SNOMED"
"452",4309248,"Squamous cell carcinoma of nasopharynx","Condition","SNOMED"
"453",4309400,"Adenoid cystic carcinoma of salivary gland","Condition","SNOMED"
"454",4306965,"Olfactory neuroblastoma","Condition","SNOMED"
"455",4312929,"Polymorphous low grade adenocarcinoma of salivary gland","Condition","SNOMED"
"456",4307152,"Adenocarcinoma of nasopharynx","Condition","SNOMED"
"457",4307266,"Adenoid cystic carcinoma of submandibular gland","Condition","SNOMED"
"458",4308627,"Adenoid cystic carcinoma of oropharynx","Condition","SNOMED"
"459",4310565,"Mucoepidermoid carcinoma of submandibular gland","Condition","SNOMED"
"460",4309545,"Squamous cell carcinoma of oropharynx","Condition","SNOMED"
"461",4313754,"Adenoid cystic carcinoma of parotid gland","Condition","SNOMED"
"462",4311287,"Mucoepidermoid carcinoma of salivary gland","Condition","SNOMED"
"463",4308149,"Mucoepidermoid carcinoma of parotid gland","Condition","SNOMED"
"464",4310839,"Malignant melanoma of skin of lower lip","Condition","SNOMED"
"465",4309088,"Malignant melanoma of skin of upper lip","Condition","SNOMED"
"466",4311719,"Primary Kaposi's sarcoma of oral cavity","Condition","SNOMED"
"467",4310135,"Primary sarcoma of tongue","Condition","SNOMED"
"468",4312798,"Carcinoma ex pleomorphic adenoma of parotid gland","Condition","SNOMED"
"469",4314314,"Malignant mixed tumor of salivary gland","Condition","SNOMED"
"470",40489409,"Diffuse non-Hodgkin's lymphoma of nasopharynx","Condition","SNOMED"
"471",40489467,"Non-Hodgkin's lymphoma of nasopharynx","Condition","SNOMED"
"472",40489483,"Non-Hodgkin's lymphoma of oral cavity","Condition","SNOMED"
"473",40489963,"Diffuse non-Hodgkin's lymphoma of oral cavity","Condition","SNOMED"
"474",40493011,"Follicular non-Hodgkin's lymphoma of tonsil","Condition","SNOMED"
"475",40493017,"Follicular non-Hodgkin's lymphoma of oral cavity","Condition","SNOMED"
"476",40493495,"Carcinoma of floor of mouth","Condition","SNOMED"
"477",40493514,"Diffuse non-Hodgkin's lymphoma of tonsil","Condition","SNOMED"
"478",40486169,"Follicular non-Hodgkin's lymphoma of nasopharynx","Condition","SNOMED"
"479",40486174,"Malignant neoplasm of alveolus of maxilla","Condition","SNOMED"
"480",40486201,"Nasopharyngeal carcinoma","Condition","SNOMED"
"481",40486208,"Carcinoma of pharynx","Condition","SNOMED"
"482",40486214,"Malignant neoplasm of alveolus dentalis","Condition","SNOMED"
"483",40486637,"Non-Hodgkin's lymphoma of tonsil","Condition","SNOMED"
"484",40487580,"Malignant epithelial neoplasm of alveolus dentalis","Condition","SNOMED"
"485",40488048,"Malignant neoplasm of alveolus of mandible","Condition","SNOMED"
"486",44782582,"Keratinizing squamous cell carcinoma of nasopharynx","Condition","SNOMED"
"487",44783846,"Malignant melanoma of vestibule of mouth","Condition","SNOMED"
"488",44782589,"Malignant melanoma of tongue","Condition","SNOMED"
"489",44783847,"Malignant melanoma of floor of mouth","Condition","SNOMED"
"490",44783848,"Malignant melanoma of palatine arch","Condition","SNOMED"
"491",44782590,"Malignant melanoma of buccal mucosa","Condition","SNOMED"
"492",44783851,"Undifferentiated nonkeratinizing carcinoma of nasopharynx","Condition","SNOMED"
"493",44782652,"Malignant melanoma of gum","Condition","SNOMED"
"494",45768871,"Primary adenocarcinoma of hypopharynx","Condition","SNOMED"
"495",45768872,"Primary oxyphilic adenocarcinoma of oropharynx","Condition","SNOMED"
"496",45768873,"Primary basal cell adenocarcinoma of oropharynx","Condition","SNOMED"
"497",45768874,"Primary polymorphous low grade adenocarcinoma of oropharynx","Condition","SNOMED"
"498",45768875,"Primary papillary adenocarcinoma of oropharynx","Condition","SNOMED"
"499",45768876,"Primary mucinous adenocarcinoma of oropharynx","Condition","SNOMED"
"500",45768877,"Primary clear cell adenocarcinoma of oropharynx","Condition","SNOMED"
"501",45768878,"Primary adenocarcinoma of oropharynx","Condition","SNOMED"
"502",45768882,"Primary mucoepidermoid carcinoma of hypopharynx","Condition","SNOMED"
"503",45772941,"Primary basaloid squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"504",45768942,"Primary papillary squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"505",45768943,"Primary undifferentiated carcinoma of hypopharynx","Condition","SNOMED"
"506",45768944,"Primary adenoid squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"507",45768945,"Primary adenosquamous carcinoma of hypopharynx","Condition","SNOMED"
"508",45768946,"Primary basaloid carcinoma of hypopharynx","Condition","SNOMED"
"509",45768947,"Primary giant cell carcinoma of hypopharynx","Condition","SNOMED"
"510",45768948,"Primary spindle cell squamous cell carcinoma of hypopharynx","Condition","SNOMED"
"511",45768949,"Primary verrucous carcinoma of hypopharynx","Condition","SNOMED"
"512",45768950,"Primary lymphoepithelial carcinoma of hypopharynx","Condition","SNOMED"
"513",45768951,"Primary squamous cell carcinoma of hypopharynx","Condition","SNOMED"
